regulation_project_id;public_discussion_end
62674;15.06.2017 23:00:00
80794;20.06.2018 23:00:00
80810;
80844;16.07.2018 23:00:00
80852;01.06.2018 23:00:00
80873;28.06.2018 23:00:00
80888;23.08.2018 23:00:00
80898;27.06.2018 23:00:00
63003;23.08.2017 23:00:00
62833;21.04.2017 23:00:00
62843;11.12.2017 23:00:00
80954;26.07.2018 23:00:00
80961;
81191;
81207;
81208;
62955;12.04.2017 23:00:00
81238;30.06.2018 23:00:00
81240;
81301;08.01.2020 23:59:00
63004;03.05.2017 23:00:00
63034;07.06.2017 23:00:00
81314;19.06.2018 23:00:00
81333;05.07.2018 23:00:00
81348;20.07.2018 23:00:00
81357;25.02.2019 23:00:00
63281;21.04.2017 23:00:00
81447;
81555;17.07.2018 23:00:00
81513;20.07.2018 23:00:00
81556;17.07.2018 23:00:00
81516;29.06.2018 23:00:00
81526;31.07.2018 23:00:00
63290;17.05.2017 23:00:00
81559;
63294;05.04.2017 23:00:00
81586;
81591;26.07.2018 23:00:00
81594;26.07.2018 23:00:00
81604;24.07.2018 23:00:00
63304;14.06.2017 23:00:00
81640;04.07.2018 23:00:00
63312;21.04.2017 23:00:00
81654;20.07.2018 23:00:00
81756;24.07.2018 23:00:00
81764;21.06.2019 23:00:00
81765;14.09.2018 23:00:00
63415;13.06.2017 23:00:00
63430;21.06.2017 23:00:00
63434;25.04.2017 23:00:00
63452;24.04.2017 23:00:00
81837;06.12.2018 23:00:00
81838;20.08.2018 23:00:00
81920;16.08.2018 23:00:00
81846;12.07.2018 23:00:00
63484;18.04.2017 23:00:00
63507;17.05.2017 23:00:00
63540;18.12.2017 00:00:00
63576;27.04.2017 23:00:00
63611;19.06.2017 23:00:00
81993;09.08.2018 23:00:00
83198;24.09.2018 23:00:00
82018;03.08.2018 23:00:00
82045;03.08.2018 23:00:00
82106;07.08.2018 23:00:00
82109;
82136;13.03.2019 23:00:00
63640;18.05.2017 23:00:00
63653;12.05.2017 23:00:00
82105;15.08.2018 23:00:00
82133;07.08.2018 23:00:00
63664;15.09.2017 23:00:00
82131;07.08.2018 23:00:00
82227;10.08.2018 23:00:00
82234;10.08.2018 23:00:00
63765;14.06.2017 23:00:00
63800;21.06.2017 23:00:00
63810;29.08.2017 23:00:00
82282;30.07.2018 23:00:00
82308;14.08.2018 23:00:00
82305;14.08.2018 23:00:00
82303;14.08.2018 23:00:00
82325;07.09.2018 23:00:00
82326;11.09.2018 23:00:00
63937;02.06.2017 23:00:00
82390;29.08.2018 23:00:00
82393;23.08.2018 23:00:00
82396;20.08.2018 23:00:00
82405;20.08.2018 23:00:00
82428;03.08.2018 23:00:00
82442;03.08.2018 23:00:00
82455;03.08.2018 23:00:00
82539;22.08.2018 23:00:00
82483;21.08.2018 23:00:00
82506;
82507;07.08.2018 23:00:00
82509;
82544;07.08.2018 23:00:00
64036;31.05.2017 23:00:00
82572;23.08.2018 23:00:00
64104;02.06.2017 23:00:00
82639;10.08.2018 23:00:00
83603;
64108;02.06.2017 23:00:00
82713;26.09.2018 23:00:00
82731;19.10.2018 23:00:00
82739;30.08.2018 23:00:00
82853;06.09.2018 23:00:00
82850;
82857;06.09.2018 23:00:00
82863;24.09.2018 23:00:00
82865;20.08.2018 23:00:00
102419;24.06.2020 23:59:00
82919;14.09.2018 23:00:00
83605;
9158;03.12.2013 00:00:00
64261;26.06.2017 23:00:00
83027;
83060;14.09.2018 23:00:00
64389;13.06.2017 23:00:00
83082;14.09.2018 23:00:00
83140;05.09.2018 23:00:00
83181;02.11.2018 23:00:00
83200;31.08.2018 23:00:00
83219;19.09.2018 23:00:00
64434;15.09.2017 23:00:00
83239;03.09.2018 23:00:00
83277;19.09.2018 23:00:00
83281;04.09.2018 23:00:00
83282;09.10.2018 23:00:00
83288;25.09.2018 23:00:00
83313;21.09.2018 23:00:00
64514;27.10.2017 23:00:00
83370;24.09.2018 23:00:00
83380;24.09.2018 23:00:00
83619;02.10.2018 23:00:00
83620;05.10.2018 23:00:00
83622;06.11.2018 23:00:00
83659;24.09.2021 23:59:00
64573;28.09.2017 23:00:00
64577;30.05.2017 23:00:00
64586;08.06.2017 23:00:00
64591;19.06.2017 23:00:00
64656;22.06.2017 23:00:00
65688;15.06.2017 23:00:00
83767;
83773;21.09.2018 23:00:00
83777;01.03.2019 23:00:00
83779;01.03.2019 23:00:00
83786;21.09.2018 23:00:00
83806;15.10.2018 23:00:00
65956;18.07.2017 23:00:00
66048;11.09.2017 23:00:00
83955;
83960;15.10.2018 23:00:00
83970;27.09.2018 23:00:00
84013;28.09.2018 23:00:00
84017;15.10.2018 23:00:00
84020;15.10.2018 23:00:00
84072;
84097;18.10.2018 23:00:00
84133;19.10.2018 23:00:00
84146;19.10.2018 23:00:00
84152;18.10.2018 23:00:00
84156;18.10.2018 23:00:00
66248;28.06.2017 23:00:00
84171;04.10.2018 23:00:00
84174;04.10.2018 23:00:00
84191;
84208;26.10.2018 23:00:00
84214;22.10.2018 23:00:00
84251;
84255;23.10.2018 23:00:00
84270;
84292;
84317;24.10.2018 23:00:00
84348;12.08.2019 23:59:00
84365;
66760;29.11.2017 23:00:00
66768;08.09.2017 23:00:00
84492;31.10.2018 23:00:00
100181;06.04.2020 23:59:00
84526;05.04.2019 23:00:00
84547;12.02.2019 23:00:00
84565;
84582;01.03.2019 23:00:00
84597;02.11.2018 23:00:00
84627;
84668;06.11.2018 23:00:00
84670;09.11.2018 23:00:00
110832;15.12.2020 23:59:00
67043;25.09.2017 23:00:00
84722;06.12.2018 23:00:00
84730;07.11.2018 23:00:00
67194;12.07.2017 23:00:00
84812;20.11.2018 23:00:00
67356;28.08.2017 23:00:00
84848;26.10.2018 23:00:00
84858;03.12.2018 23:00:00
84899;
84925;14.11.2018 23:00:00
84926;29.10.2018 23:00:00
67344;20.07.2017 23:00:00
84965;
84980;26.11.2018 23:00:00
84986;
85027;21.11.2018 23:00:00
85030;16.11.2018 23:00:00
85053;
67520;01.08.2017 23:00:00
67683;12.07.2018 23:00:00
85073;20.11.2018 23:00:00
67633;23.10.2017 23:00:00
67677;24.07.2017 23:00:00
85106;14.12.2018 23:00:00
67686;25.07.2017 23:00:00
85191;07.12.2018 23:00:00
85220;
85222;
85252;20.09.2019 23:59:00
16725;17.09.2014 00:00:00
85325;12.11.2018 23:00:00
85327;17.12.2018 23:00:00
85330;28.11.2018 23:00:00
85337;28.11.2018 23:00:00
85341;28.11.2018 23:00:00
85345;06.12.2018 23:00:00
85663;
85593;21.11.2018 23:00:00
85600;
85657;10.12.2018 23:00:00
85659;
85661;21.12.2018 23:00:00
85672;10.12.2018 23:00:00
85697;
68088;04.09.2017 23:00:00
85716;07.01.2019 23:00:00
85717;21.12.2018 23:00:00
85743;15.03.2019 23:00:00
68186;04.10.2017 23:00:00
68205;23.08.2017 23:00:00
68228;06.04.2018 23:00:00
85808;28.11.2018 23:00:00
98531;27.01.2020 23:59:00
85871;21.12.2018 23:00:00
85889;20.12.2018 23:00:00
85965;
86002;
86005;
86046;26.12.2018 23:00:00
68393;06.05.2019 23:59:00
88722;27.03.2019 23:00:00
68399;15.11.2017 23:00:00
13886;22.04.2014 00:00:00
68423;28.08.2017 23:00:00
68412;28.07.2017 23:00:00
86418;
86424;17.12.2018 23:00:00
86427;12.07.2019 23:59:00
86463;03.01.2019 23:00:00
86519;23.09.2019 23:59:00
103067;
86542;19.12.2018 23:00:00
86569;29.03.2019 23:00:00
86656;17.04.2019 23:00:00
86617;07.01.2019 23:00:00
86618;07.01.2019 23:00:00
86692;08.01.2019 23:00:00
86727;09.01.2019 23:00:00
86735;10.01.2019 23:00:00
86737;10.01.2019 23:00:00
86749;11.02.2019 23:00:00
86790;
86795;
86830;10.01.2019 23:00:00
86848;27.12.2018 23:00:00
86863;23.01.2019 23:00:00
86882;04.04.2019 23:00:00
86894;31.01.2019 23:00:00
86896;16.07.2019 23:59:00
86904;08.02.2019 23:00:00
86905;10.03.2019 23:00:00
86985;11.03.2019 23:00:00
87084;03.01.2019 23:00:00
87067;12.03.2019 23:00:00
69471;13.10.2017 23:00:00
69531;13.11.2017 23:00:00
87086;03.01.2019 23:00:00
98614;04.02.2020 23:59:00
87159;25.01.2019 23:00:00
87165;23.01.2019 23:00:00
87166;23.01.2019 23:00:00
69543;18.08.2017 23:00:00
87227;08.01.2019 23:00:00
87235;23.01.2019 23:00:00
87254;24.01.2019 23:00:00
87272;24.01.2019 23:00:00
87291;30.01.2019 23:00:00
87303;24.01.2019 23:00:00
87307;28.01.2019 23:00:00
87332;28.01.2019 23:00:00
87346;25.01.2019 23:00:00
87380;28.01.2019 23:00:00
87388;28.01.2019 23:00:00
87389;26.01.2019 23:00:00
87396;
13022;11.04.2014 00:00:00
87431;08.02.2019 23:00:00
87432;08.02.2019 23:00:00
87448;
87451;12.01.2019 23:00:00
87517;
87509;
87522;24.01.2019 23:00:00
87546;25.01.2019 23:00:00
87555;25.01.2019 23:00:00
87656;10.05.2019 23:00:00
69739;12.09.2017 23:00:00
88181;18.02.2019 23:00:00
87726;
87742;
87744;
87749;25.02.2019 23:00:00
87751;18.02.2019 23:00:00
70011;25.08.2017 23:00:00
70023;25.08.2017 23:00:00
87841;
19592;17.07.2015 23:00:00
87870;21.02.2019 23:00:00
87899;02.04.2019 23:00:00
87984;08.02.2019 23:00:00
80462;16.05.2018 23:00:00
87981;25.02.2019 23:00:00
88030;27.02.2019 23:00:00
88039;
88032;05.03.2019 23:00:00
88037;12.02.2019 23:00:00
88044;12.02.2019 23:00:00
88046;
88070;27.02.2019 23:00:00
70054;22.08.2017 23:00:00
70068;29.08.2017 23:00:00
70069;22.08.2017 23:00:00
70123;30.08.2017 23:00:00
88178;04.03.2019 23:00:00
70133;12.10.2017 23:00:00
88234;30.04.2019 23:00:00
70148;13.10.2017 23:00:00
72802;29.09.2017 23:00:00
88269;13.03.2019 23:00:00
88273;19.04.2019 23:00:00
88274;22.05.2019 23:00:00
88299;08.03.2019 23:00:00
88322;
88351;
88352;12.03.2019 23:00:00
88383;13.03.2019 23:00:00
70182;31.08.2017 23:00:00
70199;21.09.2017 23:00:00
70219;25.08.2017 23:00:00
88426;
88438;21.03.2019 23:00:00
88470;27.03.2019 23:00:00
88477;15.03.2019 23:00:00
88487;04.04.2019 23:00:00
88494;
71369;23.10.2017 23:00:00
88766;17.06.2019 23:00:00
88796;10.07.2019 23:59:00
88797;
88818;01.04.2019 23:00:00
71394;19.09.2017 23:00:00
88881;27.03.2019 23:00:00
71438;02.10.2017 23:00:00
88880;27.03.2019 23:00:00
102625;28.06.2020 23:59:00
88931;13.06.2019 23:00:00
88936;03.04.2019 23:00:00
71469;10.09.2018 23:00:00
88945;
88987;
88994;15.03.2019 23:00:00
88997;02.05.2019 23:00:00
89003;15.03.2019 23:00:00
89007;23.04.2019 23:00:00
71510;13.09.2017 23:00:00
89125;02.04.2019 23:00:00
72548;14.09.2017 23:00:00
89179;01.05.2019 23:00:00
89180;22.05.2019 23:00:00
89182;
89231;10.04.2019 23:00:00
72605;29.09.2017 23:00:00
89272;12.04.2019 23:00:00
89290;
89298;05.04.2019 23:00:00
72615;27.06.2019 23:00:00
89278;05.05.2019 23:00:00
102945;05.07.2020 23:59:00
92692;
89300;05.04.2019 23:00:00
89356;25.03.2019 23:00:00
89374;11.04.2019 23:00:00
89396;
89399;10.04.2019 23:00:00
89414;10.04.2019 23:00:00
72711;20.09.2017 23:00:00
72800;27.11.2017 23:00:00
89493;
89527;12.04.2019 23:00:00
89532;28.04.2019 23:00:00
89537;15.04.2019 23:00:00
89551;15.04.2019 23:00:00
89595;17.04.2019 23:00:00
89614;29.04.2019 23:00:00
89633;25.04.2019 23:00:00
89634;16.04.2019 23:00:00
72972;28.09.2017 23:00:00
89674;22.05.2019 23:00:00
89688;02.04.2019 23:00:00
89689;14.06.2019 23:00:00
89692;07.05.2019 23:00:00
89694;07.05.2019 23:00:00
89707;03.04.2019 23:00:00
89930;31.05.2019 23:00:00
89722;18.04.2019 23:00:00
89729;19.04.2019 23:00:00
89736;
89753;13.06.2019 23:00:00
90007;
89826;29.05.2019 23:00:00
89860;03.05.2019 23:00:00
89871;
89920;06.05.2019 23:00:00
89922;03.05.2019 23:00:00
89935;09.05.2019 23:00:00
89944;29.04.2019 23:00:00
89958;12.06.2019 23:00:00
89970;26.04.2019 23:00:00
89972;22.05.2019 23:00:00
89975;25.04.2019 23:00:00
73279;09.11.2017 23:00:00
73549;12.10.2017 23:00:00
90038;26.04.2019 23:00:00
90042;
90047;
90103;
73397;26.11.2018 23:59:00
73422;06.10.2017 23:00:00
90131;31.05.2019 23:00:00
90173;01.05.2019 23:00:00
90177;28.05.2019 23:00:00
73439;03.04.2018 23:00:00
73446;13.10.2017 23:00:00
90186;02.05.2019 23:00:00
90218;02.05.2019 23:00:00
90219;02.05.2019 23:00:00
90221;17.04.2019 23:00:00
90228;20.05.2019 23:00:00
90256;02.05.2019 23:00:00
90272;18.04.2019 23:00:00
90283;
90288;08.05.2019 23:00:00
90296;03.05.2019 23:00:00
90311;19.12.2019 23:59:00
73473;17.10.2017 23:00:00
90338;04.05.2019 23:00:00
90340;04.05.2019 23:00:00
90342;04.05.2019 23:00:00
91731;27.06.2019 23:00:00
90368;
73540;25.10.2017 23:00:00
90382;07.06.2019 23:00:00
90385;
90436;
90452;07.01.2020 23:59:00
90460;07.06.2019 23:00:00
90466;
90468;13.05.2019 23:00:00
90470;13.05.2019 23:00:00
90477;10.05.2019 23:00:00
73558;24.11.2017 23:00:00
90528;
90551;04.06.2019 23:00:00
90555;
90562;
90619;
90658;
90706;
90721;27.05.2019 23:00:00
90767;18.09.2019 23:59:00
90773;18.09.2019 23:59:00
90784;12.06.2019 23:00:00
90793;
90811;03.06.2019 23:00:00
90816;28.05.2019 23:00:00
90834;18.07.2019 23:59:00
90849;22.05.2019 23:00:00
90850;22.05.2019 23:00:00
90851;22.05.2019 23:00:00
90886;
90880;03.06.2019 23:00:00
91740;12.06.2019 23:00:00
80339;01.04.2019 00:00:00
90947;31.05.2019 23:00:00
90994;03.06.2019 23:00:00
80372;18.05.2018 23:00:00
91029;05.06.2019 23:00:00
91070;27.05.2019 23:00:00
91094;12.06.2019 23:00:00
91103;05.06.2019 23:00:00
91145;05.06.2019 23:00:00
91171;07.06.2019 23:00:00
91182;14.06.2019 23:00:00
91236;
91269;12.06.2019 23:00:00
91280;01.08.2019 23:59:00
91316;
74312;10.11.2017 23:00:00
74376;14.11.2017 23:00:00
91309;16.07.2019 23:59:00
74517;08.12.2017 23:00:00
110912;22.12.2020 23:59:00
91347;14.06.2019 23:00:00
91364;05.07.2019 23:00:00
91376;
91456;18.06.2019 23:00:00
75986;10.01.2018 23:00:00
75047;08.12.2017 23:00:00
91705;04.07.2019 23:00:00
91728;
91726;12.06.2019 23:00:00
91738;27.06.2019 23:00:00
91762;
75333;29.12.2017 23:00:00
91803;01.07.2019 23:00:00
77664;08.02.2018 23:00:00
91889;06.07.2019 23:00:00
91898;18.06.2019 23:00:00
91941;09.07.2019 23:59:00
91929;19.06.2019 23:00:00
91932;06.10.2020 23:59:00
91935;19.06.2019 23:00:00
91937;06.10.2020 23:59:00
91940;04.07.2019 23:00:00
94100;02.03.2020 23:59:00
75939;21.11.2018 23:59:00
92091;09.07.2019 23:59:00
92168;
92180;23.07.2019 23:59:00
92195;17.07.2019 23:59:00
92197;
92200;
92211;28.06.2019 23:00:00
92237;18.07.2019 23:59:00
92240;
92255;
92256;
92279;16.07.2019 23:59:00
75813;20.02.2018 23:00:00
92320;03.07.2019 23:00:00
92339;17.07.2019 23:59:00
92360;
92372;
92411;18.07.2019 23:59:00
92431;04.07.2019 23:00:00
92444;26.07.2019 23:59:00
92445;26.07.2019 23:59:00
92448;26.07.2019 23:59:00
76127;15.01.2018 23:00:00
76131;15.01.2018 23:00:00
92515;16.08.2019 23:59:00
92518;23.07.2019 23:59:00
76323;13.02.2018 23:00:00
76370;29.03.2018 23:00:00
92605;12.08.2019 23:59:00
76378;12.01.2018 23:00:00
92694;12.07.2019 23:59:00
92698;
92713;15.07.2019 23:59:00
92715;
92717;15.07.2019 23:59:00
92743;22.08.2019 23:59:00
92747;30.07.2019 23:59:00
102691;
92802;
92812;06.08.2019 23:59:00
92815;
76538;29.12.2020 23:59:00
92822;02.08.2019 23:59:00
108143;06.10.2020 23:59:00
76567;29.12.2020 23:59:00
92880;07.08.2019 23:59:00
114051;08.04.2021 23:59:00
93004;19.08.2019 23:59:00
93007;13.08.2019 23:59:00
93066;
93072;25.10.2019 23:59:00
93078;
93082;12.08.2019 23:59:00
108151;09.10.2020 23:59:00
76706;08.02.2018 23:00:00
93109;26.07.2019 23:59:00
93132;10.08.2019 23:59:00
93173;29.07.2019 23:59:00
93212;26.08.2019 23:59:00
93213;06.11.2019 23:59:00
93217;06.11.2019 23:59:00
76953;04.04.2019 23:59:00
93234;
93236;
93350;21.08.2019 23:59:00
93351;20.08.2019 23:59:00
93353;29.08.2019 23:59:00
93357;20.08.2019 23:59:00
93359;20.08.2019 23:59:00
93434;18.12.2019 23:59:00
77257;05.02.2018 23:00:00
77258;21.02.2018 23:00:00
77263;13.03.2020 23:59:00
77264;06.02.2018 23:00:00
93509;06.09.2019 23:59:00
93513;27.08.2019 23:59:00
93517;12.08.2019 23:59:00
93550;03.09.2019 23:59:00
93555;28.08.2019 23:59:00
93557;03.09.2019 23:59:00
93563;02.09.2019 23:59:00
93564;02.09.2019 23:59:00
78002;10.04.2018 23:00:00
93585;27.12.2019 23:59:00
93683;02.09.2019 23:59:00
93621;30.08.2019 23:59:00
93656;30.08.2019 23:59:00
93670;
93686;15.11.2019 23:59:00
93699;
93700;10.09.2019 23:59:00
93709;28.10.2019 23:59:00
93755;
77505;05.02.2018 23:00:00
77599;14.02.2018 23:00:00
93829;26.05.2020 23:59:00
95069;
93841;09.09.2019 23:59:00
93864;09.09.2019 23:59:00
77549;15.03.2018 23:00:00
77574;31.01.2018 23:00:00
108156;29.09.2020 23:59:00
108391;07.10.2020 23:59:00
94112;18.09.2019 23:59:00
94178;
77663;08.02.2018 23:00:00
94216;21.09.2019 23:59:00
94218;31.10.2019 23:59:00
94226;03.10.2019 23:59:00
77703;21.06.2018 23:00:00
94270;09.09.2019 23:59:00
94281;26.09.2019 23:59:00
94296;25.09.2019 23:59:00
94308;
94323;25.09.2019 23:59:00
77733;13.02.2018 23:00:00
108575;19.10.2020 23:59:00
94385;12.09.2019 23:59:00
94410;27.09.2019 23:59:00
108962;13.11.2020 23:59:00
94427;13.09.2019 23:59:00
94491;
94492;
94558;
95224;08.10.2019 23:59:00
94552;
77752;06.02.2018 23:00:00
94570;
94578;07.10.2019 23:59:00
94582;03.10.2019 23:59:00
94590;
94597;
94600;03.10.2019 23:59:00
94608;03.11.2019 23:59:00
94758;
77797;15.02.2018 23:00:00
77807;21.02.2018 23:00:00
94706;12.11.2019 23:59:00
94731;03.12.2019 23:59:00
94739;09.10.2019 23:59:00
94757;08.10.2019 23:59:00
77929;27.02.2018 23:00:00
77942;28.02.2018 23:00:00
77947;28.02.2018 23:00:00
94776;16.10.2019 23:59:00
94779;
77974;20.03.2018 23:00:00
78024;13.03.2018 23:00:00
94805;
94858;30.10.2019 23:59:00
95664;12.11.2019 23:59:00
108965;29.10.2020 23:59:00
78037;15.02.2018 23:00:00
118428;09.08.2021 23:59:00
78101;08.05.2018 23:00:00
94947;11.10.2019 23:59:00
94958;18.10.2019 23:59:00
95016;24.10.2019 23:59:00
78123;04.04.2018 23:00:00
78125;27.02.2018 23:00:00
95055;
95074;17.10.2019 23:59:00
78137;05.10.2018 23:00:00
78199;01.03.2018 23:00:00
95099;18.10.2019 23:59:00
95120;18.10.2019 23:59:00
95157;20.11.2019 23:59:00
95159;21.10.2019 23:59:00
95175;28.10.2019 23:59:00
78306;11.05.2018 23:00:00
95186;30.10.2019 23:59:00
95191;30.10.2019 23:59:00
95197;
95235;08.10.2019 23:59:00
95247;
95294;
95305;
95324;
95325;25.10.2019 23:59:00
95329;25.10.2019 23:59:00
95331;25.10.2019 23:59:00
95332;25.10.2019 23:59:00
95333;25.10.2019 23:59:00
95334;25.10.2019 23:59:00
95336;25.10.2019 23:59:00
95337;25.10.2019 23:59:00
109355;11.11.2020 23:59:00
95358;11.10.2019 23:59:00
95364;11.10.2019 23:59:00
95371;15.11.2019 23:59:00
95396;14.10.2019 23:59:00
95409;17.02.2020 23:59:00
95428;29.10.2019 23:59:00
78800;18.04.2018 23:00:00
78839;20.03.2018 23:00:00
95475;15.10.2019 23:59:00
95486;
95487;07.11.2019 23:59:00
78991;30.03.2018 23:00:00
101583;27.05.2020 23:59:00
95623;22.10.2019 23:59:00
95652;07.11.2019 23:59:00
95712;08.11.2019 23:59:00
109468;16.11.2020 23:59:00
95756;20.11.2019 23:59:00
95757;12.11.2019 23:59:00
12782;18.07.2014 00:00:00
95773;25.10.2019 23:59:00
95780;
79115;04.06.2018 23:00:00
95964;15.11.2019 23:59:00
95997;20.11.2019 23:59:00
79216;09.04.2018 23:00:00
96018;
96028;
96050;15.11.2019 23:59:00
96075;19.11.2019 23:59:00
96078;
96079;27.11.2019 23:59:00
96088;20.11.2019 23:59:00
96126;
96128;
96129;29.11.2019 23:59:00
96135;
96167;
44252;18.01.2016 23:00:00
79314;19.04.2018 23:00:00
96233;
96267;06.11.2019 23:59:00
96512;27.11.2019 23:59:00
96539;13.11.2019 23:59:00
96564;
79462;18.04.2018 23:00:00
96577;18.12.2019 23:59:00
96609;02.12.2019 23:59:00
79483;19.04.2018 23:00:00
79487;19.04.2018 23:00:00
80334;08.05.2019 00:00:00
8694;26.11.2013 00:00:00
96749;04.12.2019 23:59:00
96770;19.11.2019 23:59:00
96772;
96790;16.12.2019 23:59:00
96994;11.12.2019 23:59:00
96807;10.01.2020 23:59:00
96860;06.12.2019 23:59:00
96870;06.12.2019 23:59:00
96935;12.12.2019 23:59:00
79636;16.04.2018 23:00:00
96967;25.12.2019 23:59:00
14277;29.09.2014 00:00:00
79660;08.05.2018 23:00:00
96995;26.12.2019 23:59:00
97003;26.12.2019 23:59:00
79719;07.05.2018 23:00:00
97058;27.11.2019 23:59:00
97155;26.12.2019 23:59:00
97157;29.11.2019 23:59:00
97208;26.12.2019 23:59:00
97226;01.01.2020 23:59:00
79981;14.06.2018 23:00:00
97353;05.12.2019 23:59:00
97365;23.12.2019 23:59:00
101875;02.06.2020 23:59:00
97453;21.12.2019 23:59:00
97476;
80132;11.05.2018 23:00:00
97498;01.01.2020 23:59:00
97589;27.12.2019 23:59:00
97614;27.01.2020 23:59:00
97622;03.01.2020 23:59:00
97623;04.02.2020 23:59:00
97644;30.12.2019 23:59:00
97645;30.12.2019 23:59:00
97650;13.12.2019 23:59:00
97661;
97674;02.01.2020 23:59:00
97701;16.12.2019 23:59:00
97712;
98450;24.01.2020 23:59:00
80263;21.06.2018 23:00:00
109631;05.11.2020 23:59:00
97868;03.01.2020 23:59:00
97887;07.01.2020 23:59:00
97922;
97921;
97933;11.01.2020 23:59:00
97968;
98016;
98066;27.12.2019 23:59:00
100208;20.04.2020 23:59:00
98099;14.01.2020 23:59:00
98106;14.01.2020 23:59:00
98131;
98138;14.01.2020 23:59:00
98725;06.02.2020 23:59:00
98162;31.12.2019 23:59:00
98224;23.01.2020 23:59:00
98228;
98237;
98251;31.01.2020 23:59:00
98287;21.01.2020 23:59:00
98307;23.01.2020 23:59:00
80290;16.05.2018 23:00:00
80291;20.06.2018 23:00:00
14868;24.07.2014 00:00:00
98422;29.01.2020 23:59:00
98438;
80417;15.05.2018 23:00:00
80419;15.05.2018 23:00:00
81217;22.06.2018 23:00:00
80425;21.11.2018 23:00:00
98545;03.02.2020 23:59:00
98547;03.02.2020 23:59:00
98548;03.02.2020 23:59:00
98577;07.02.2020 23:59:00
98645;
98646;
98647;24.02.2020 23:59:00
98653;17.02.2020 23:59:00
98703;14.02.2020 23:59:00
98722;18.03.2020 23:59:00
80606;12.07.2018 23:00:00
98820;04.02.2020 23:59:00
80676;31.05.2018 23:00:00
98870;06.02.2020 23:59:00
98887;21.02.2020 23:59:00
98891;28.02.2020 23:59:00
98915;24.02.2020 23:59:00
98917;24.02.2020 23:59:00
99106;02.03.2020 23:59:00
99139;03.03.2020 23:59:00
99158;13.03.2020 23:59:00
99167;
99191;16.03.2020 23:59:00
99249;11.03.2020 23:59:00
99251;10.03.2020 23:59:00
80823;06.06.2018 23:59:00
99286;11.03.2020 23:59:00
99367;06.04.2020 23:59:00
99383;24.02.2020 23:59:00
99418;10.03.2020 23:59:00
80944;08.08.2018 23:00:00
99455;13.05.2020 23:59:00
99460;
99472;27.07.2020 23:59:00
99488;13.03.2020 23:59:00
99508;12.03.2020 23:59:00
99517;13.03.2020 23:59:00
99539;13.03.2020 23:59:00
99549;13.03.2020 23:59:00
99554;17.03.2020 23:59:00
99581;
99597;17.03.2020 23:59:00
99622;17.03.2020 23:59:00
81429;02.07.2018 23:00:00
81221;29.06.2018 23:00:00
99641;17.03.2020 23:59:00
99642;17.03.2020 23:59:00
99643;02.03.2020 23:59:00
99645;02.03.2020 23:59:00
99685;
99722;04.03.2020 23:59:00
99725;05.03.2020 23:59:00
81270;25.06.2018 23:00:00
81274;25.06.2018 23:00:00
99779;24.03.2020 23:59:00
81423;02.07.2018 23:00:00
99801;31.03.2020 23:59:00
99796;26.03.2020 23:59:00
99819;25.03.2020 23:59:00
99821;
99925;15.06.2020 23:59:00
81528;19.07.2018 23:00:00
84577;31.10.2018 23:00:00
81533;05.07.2018 23:00:00
81583;27.07.2018 23:00:00
100034;01.04.2020 23:59:00
100038;
100051;18.03.2020 23:59:00
100084;
100100;06.04.2020 23:59:00
101942;03.06.2020 23:59:00
82492;17.09.2018 23:00:00
100231;10.04.2020 23:59:00
100245;10.04.2020 23:59:00
100268;10.04.2020 23:59:00
81711;19.07.2018 23:00:00
81769;23.07.2018 23:00:00
100317;
100349;14.04.2020 23:59:00
81785;23.07.2018 23:00:00
100388;20.10.2020 23:59:00
81786;10.07.2018 00:00:00
100416;15.04.2020 23:59:00
100424;17.04.2020 23:59:00
100426;17.04.2020 23:59:00
100428;17.04.2020 23:59:00
84489;23.11.2018 23:00:00
100492;02.04.2020 23:59:00
100497;03.04.2020 23:59:00
100501;03.04.2020 23:59:00
100506;05.05.2020 23:59:00
100521;20.04.2020 23:59:00
100594;21.04.2020 23:59:00
100597;21.04.2020 23:59:00
81898;10.08.2018 23:00:00
100646;07.05.2020 23:59:00
81936;23.07.2018 23:00:00
100699;
100827;14.04.2020 23:59:00
82089;02.08.2018 23:00:00
100888;04.05.2020 23:59:00
100896;17.04.2020 23:59:00
100909;04.05.2020 23:59:00
100910;
100913;
84720;22.10.2018 23:00:00
100975;06.05.2020 23:59:00
82172;03.07.2019 23:00:00
101040;23.04.2020 23:59:00
101062;11.05.2020 23:59:00
101065;
101075;24.04.2020 23:59:00
82277;25.11.2019 23:59:00
101127;12.05.2020 23:59:00
82279;27.08.2018 23:00:00
82433;30.08.2018 23:00:00
101153;20.05.2020 23:59:00
82341;06.08.2018 23:00:00
101155;
101178;22.05.2020 23:59:00
101897;29.09.2020 23:59:00
101231;27.05.2020 23:59:00
101239;
101240;
82395;03.09.2018 23:00:00
82398;03.09.2018 23:00:00
101257;
101258;
82419;16.08.2018 23:00:00
82437;09.08.2018 23:00:00
101516;
82527;20.08.2018 23:00:00
101651;03.12.2020 23:59:00
101628;11.09.2020 23:59:00
82576;14.08.2018 23:00:00
82580;14.08.2018 23:00:00
82607;15.08.2018 23:00:00
101742;08.06.2020 23:59:00
101747;
82703;28.08.2018 23:00:00
82749;17.09.2018 23:00:00
82767;15.08.2018 23:00:00
82778;15.08.2018 23:00:00
82787;22.10.2018 23:00:00
